Entity,Code,Year,Median age - Sex: all - Age: all - Variant: estimates,Median age - Sex: all - Age: all - Variant: medium
Puerto Rico,PRI,1980,23.547,
Puerto Rico,PRI,1981,23.867,
Puerto Rico,PRI,1982,24.223,
Puerto Rico,PRI,1983,24.599,
Puerto Rico,PRI,1984,24.994,
Puerto Rico,PRI,1985,25.403,
Puerto Rico,PRI,1986,25.823,
Puerto Rico,PRI,1987,26.246,
Puerto Rico,PRI,1988,26.66,
Puerto Rico,PRI,1989,27.058,
Puerto Rico,PRI,1990,27.43,
Puerto Rico,PRI,1991,27.789,
Puerto Rico,PRI,1992,28.161,
Puerto Rico,PRI,1993,28.547,
Puerto Rico,PRI,1994,28.944,
Puerto Rico,PRI,1995,29.348,
Puerto Rico,PRI,1996,29.754,
Puerto Rico,PRI,1997,30.156,
Puerto Rico,PRI,1998,30.553,
Puerto Rico,PRI,1999,30.941,
Puerto Rico,PRI,2000,31.322,
Puerto Rico,PRI,2001,31.716,
Puerto Rico,PRI,2002,32.144,
Puerto Rico,PRI,2003,32.611,
Puerto Rico,PRI,2004,33.099,
Puerto Rico,PRI,2005,33.591,
Puerto Rico,PRI,2006,34.086,
Puerto Rico,PRI,2007,34.583,
Puerto Rico,PRI,2008,35.079,
Puerto Rico,PRI,2009,35.562,
Puerto Rico,PRI,2010,36.107,
Puerto Rico,PRI,2011,36.77,
Puerto Rico,PRI,2012,37.502,
Puerto Rico,PRI,2013,38.28,
Puerto Rico,PRI,2014,39.096,
Puerto Rico,PRI,2015,39.937,
Puerto Rico,PRI,2016,40.801,
Puerto Rico,PRI,2017,42.026,
Puerto Rico,PRI,2018,43.146,
Puerto Rico,PRI,2019,43.746,
Puerto Rico,PRI,2020,44.313,
Puerto Rico,PRI,2021,44.855,
Puerto Rico,PRI,2022,45.197,
Puerto Rico,PRI,2023,45.306,
Puerto Rico,PRI,2024,,45.497
Puerto Rico,PRI,2025,,45.816
Puerto Rico,PRI,2026,,46.178
Puerto Rico,PRI,2027,,46.56
Puerto Rico,PRI,2028,,46.953
Puerto Rico,PRI,2029,,47.346
Puerto Rico,PRI,2030,,47.737
Puerto Rico,PRI,2031,,48.12
Puerto Rico,PRI,2032,,48.482
Puerto Rico,PRI,2033,,48.833
Puerto Rico,PRI,2034,,49.177
Puerto Rico,PRI,2035,,49.506
Puerto Rico,PRI,2036,,49.818
Puerto Rico,PRI,2037,,50.127
Puerto Rico,PRI,2038,,50.444
Puerto Rico,PRI,2039,,50.765
Puerto Rico,PRI,2040,,51.093
Puerto Rico,PRI,2041,,51.431
Puerto Rico,PRI,2042,,51.773
Puerto Rico,PRI,2043,,52.119
Puerto Rico,PRI,2044,,52.469
Puerto Rico,PRI,2045,,52.822
Puerto Rico,PRI,2046,,53.181
Puerto Rico,PRI,2047,,53.545
Puerto Rico,PRI,2048,,53.912
Puerto Rico,PRI,2049,,54.297
Puerto Rico,PRI,2050,,54.693
Puerto Rico,PRI,2051,,55.098
Puerto Rico,PRI,2052,,55.515
Puerto Rico,PRI,2053,,55.936
Puerto Rico,PRI,2054,,56.366
Puerto Rico,PRI,2055,,56.805
Puerto Rico,PRI,2056,,57.256
Puerto Rico,PRI,2057,,57.72
Puerto Rico,PRI,2058,,58.196
Puerto Rico,PRI,2059,,58.676
Puerto Rico,PRI,2060,,59.157
Puerto Rico,PRI,2061,,59.638
Puerto Rico,PRI,2062,,60.118
Puerto Rico,PRI,2063,,60.586
Puerto Rico,PRI,2064,,61.046
Puerto Rico,PRI,2065,,61.499
Puerto Rico,PRI,2066,,61.946
Puerto Rico,PRI,2067,,62.389
Puerto Rico,PRI,2068,,62.824
Puerto Rico,PRI,2069,,63.251
Puerto Rico,PRI,2070,,63.671
Puerto Rico,PRI,2071,,64.077
Puerto Rico,PRI,2072,,64.472
Puerto Rico,PRI,2073,,64.859
Puerto Rico,PRI,2074,,65.237
Puerto Rico,PRI,2075,,65.608
Puerto Rico,PRI,2076,,65.968
Puerto Rico,PRI,2077,,66.314
Puerto Rico,PRI,2078,,66.638
Puerto Rico,PRI,2079,,66.945
Puerto Rico,PRI,2080,,67.237
Puerto Rico,PRI,2081,,67.501
Puerto Rico,PRI,2082,,67.743
Puerto Rico,PRI,2083,,67.962
Puerto Rico,PRI,2084,,68.151
Puerto Rico,PRI,2085,,68.291
Puerto Rico,PRI,2086,,68.37
Puerto Rico,PRI,2087,,68.377
Puerto Rico,PRI,2088,,68.318
Puerto Rico,PRI,2089,,68.167
Puerto Rico,PRI,2090,,67.934
Puerto Rico,PRI,2091,,67.693
Puerto Rico,PRI,2092,,67.454
Puerto Rico,PRI,2093,,67.229
Puerto Rico,PRI,2094,,66.999
Puerto Rico,PRI,2095,,66.772
Puerto Rico,PRI,2096,,66.555
Puerto Rico,PRI,2097,,66.351
Puerto Rico,PRI,2098,,66.159
Puerto Rico,PRI,2099,,65.98
Puerto Rico,PRI,2100,,65.814
Qatar,QAT,1950,17.561,
Qatar,QAT,1951,17.351,
Qatar,QAT,1952,17.153,
Qatar,QAT,1953,16.96,
Qatar,QAT,1954,16.762,
Qatar,QAT,1955,16.583,
Qatar,QAT,1956,16.435,
Qatar,QAT,1957,16.34,
Qatar,QAT,1958,16.343,
Qatar,QAT,1959,16.51,
Qatar,QAT,1960,16.97,
Qatar,QAT,1961,17.93,
Qatar,QAT,1962,19.086,
Qatar,QAT,1963,20.081,
Qatar,QAT,1964,20.902,
Qatar,QAT,1965,21.568,
Qatar,QAT,1966,22.136,
Qatar,QAT,1967,22.641,
Qatar,QAT,1968,23.084,
Qatar,QAT,1969,23.465,
Qatar,QAT,1970,22.757,
Qatar,QAT,1971,21.266,
Qatar,QAT,1972,20.306,
Qatar,QAT,1973,19.853,
Qatar,QAT,1974,19.777,
Qatar,QAT,1975,19.956,
Qatar,QAT,1976,20.304,
Qatar,QAT,1977,20.763,
Qatar,QAT,1978,21.301,
Qatar,QAT,1979,21.893,
Qatar,QAT,1980,22.523,
Qatar,QAT,1981,23.181,
Qatar,QAT,1982,23.863,
Qatar,QAT,1983,24.573,
Qatar,QAT,1984,25.315,
Qatar,QAT,1985,26.087,
Qatar,QAT,1986,26.56,
Qatar,QAT,1987,26.66,
Qatar,QAT,1988,26.694,
Qatar,QAT,1989,26.751,
Qatar,QAT,1990,26.85,
Qatar,QAT,1991,27.004,
Qatar,QAT,1992,27.216,
Qatar,QAT,1993,27.488,
Qatar,QAT,1994,27.818,
Qatar,QAT,1995,28.207,
Qatar,QAT,1996,28.654,
Qatar,QAT,1997,28.872,
Qatar,QAT,1998,28.824,
Qatar,QAT,1999,28.818,
Qatar,QAT,2000,28.922,
Qatar,QAT,2001,29.136,
Qatar,QAT,2002,29.453,
Qatar,QAT,2003,29.861,
Qatar,QAT,2004,30.049,
Qatar,QAT,2005,29.949,
Qatar,QAT,2006,29.559,
Qatar,QAT,2007,29.083,
Qatar,QAT,2008,29.105,
Qatar,QAT,2009,29.77,
Qatar,QAT,2010,30.245,
Qatar,QAT,2011,30.123,
Qatar,QAT,2012,29.907,
Qatar,QAT,2013,29.869,
Qatar,QAT,2014,29.984,
Qatar,QAT,2015,30.144,
Qatar,QAT,2016,30.283,
Qatar,QAT,2017,30.473,
Qatar,QAT,2018,30.787,
Qatar,QAT,2019,31.206,
Qatar,QAT,2020,31.626,
Qatar,QAT,2021,31.966,
Qatar,QAT,2022,32.458,
Qatar,QAT,2023,33.189,
Qatar,QAT,2024,,33.55
Qatar,QAT,2025,,33.484
Qatar,QAT,2026,,33.395
Qatar,QAT,2027,,33.313
Qatar,QAT,2028,,33.245
Qatar,QAT,2029,,33.169
Qatar,QAT,2030,,33.075
Qatar,QAT,2031,,32.96
Qatar,QAT,2032,,32.819
Qatar,QAT,2033,,32.665
Qatar,QAT,2034,,32.505
Qatar,QAT,2035,,32.344
Qatar,QAT,2036,,32.215
Qatar,QAT,2037,,32.141
Qatar,QAT,2038,,32.119
Qatar,QAT,2039,,32.129
Qatar,QAT,2040,,32.157
Qatar,QAT,2041,,32.192
Qatar,QAT,2042,,32.223
Qatar,QAT,2043,,32.244
Qatar,QAT,2044,,32.254
Qatar,QAT,2045,,32.257
Qatar,QAT,2046,,32.254
Qatar,QAT,2047,,32.251
Qatar,QAT,2048,,32.251
Qatar,QAT,2049,,32.254
Qatar,QAT,2050,,32.26
Qatar,QAT,2051,,32.268
Qatar,QAT,2052,,32.276
Qatar,QAT,2053,,32.28
Qatar,QAT,2054,,32.279
Qatar,QAT,2055,,32.279
Qatar,QAT,2056,,32.284
Qatar,QAT,2057,,32.291
Qatar,QAT,2058,,32.297
Qatar,QAT,2059,,32.302
Qatar,QAT,2060,,32.31
Qatar,QAT,2061,,32.319
Qatar,QAT,2062,,32.331
Qatar,QAT,2063,,32.345
Qatar,QAT,2064,,32.361
Qatar,QAT,2065,,32.38
Qatar,QAT,2066,,32.4
Qatar,QAT,2067,,32.423
Qatar,QAT,2068,,32.449
Qatar,QAT,2069,,32.476
Qatar,QAT,2070,,32.507
Qatar,QAT,2071,,32.54
Qatar,QAT,2072,,32.575
Qatar,QAT,2073,,32.612
Qatar,QAT,2074,,32.651
Qatar,QAT,2075,,32.691
Qatar,QAT,2076,,32.731
Qatar,QAT,2077,,32.773
Qatar,QAT,2078,,32.815
Qatar,QAT,2079,,32.858
Qatar,QAT,2080,,32.899
Qatar,QAT,2081,,32.94
Qatar,QAT,2082,,32.982
Qatar,QAT,2083,,33.023
Qatar,QAT,2084,,33.064
Qatar,QAT,2085,,33.104
Qatar,QAT,2086,,33.144
Qatar,QAT,2087,,33.184
Qatar,QAT,2088,,33.224
Qatar,QAT,2089,,33.265
Qatar,QAT,2090,,33.305
Qatar,QAT,2091,,33.346
Qatar,QAT,2092,,33.386
Qatar,QAT,2093,,33.426
Qatar,QAT,2094,,33.465
Qatar,QAT,2095,,33.504
Qatar,QAT,2096,,33.543
Qatar,QAT,2097,,33.581
Qatar,QAT,2098,,33.619
Qatar,QAT,2099,,33.657
Qatar,QAT,2100,,33.695
Reunion,REU,1950,18.974,
Reunion,REU,1951,18.703,
Reunion,REU,1952,18.454,
Reunion,REU,1953,18.189,
Reunion,REU,1954,17.891,
Reunion,REU,1955,17.559,
Reunion,REU,1956,17.204,
Reunion,REU,1957,16.874,
Reunion,REU,1958,16.612,
Reunion,REU,1959,16.415,
Reunion,REU,1960,16.255,
Reunion,REU,1961,16.135,
Reunion,REU,1962,16.043,
Reunion,REU,1963,15.97,
Reunion,REU,1964,15.927,
Reunion,REU,1965,15.933,
Reunion,REU,1966,16.032,
Reunion,REU,1967,16.196,
Reunion,REU,1968,16.379,
Reunion,REU,1969,16.584,
Reunion,REU,1970,16.848,
Reunion,REU,1971,17.163,
Reunion,REU,1972,17.483,
Reunion,REU,1973,17.797,
Reunion,REU,1974,18.1,
Reunion,REU,1975,18.394,
Reunion,REU,1976,18.685,
Reunion,REU,1977,18.971,
Reunion,REU,1978,19.252,
Reunion,REU,1979,19.536,
Reunion,REU,1980,19.847,
Reunion,REU,1981,20.177,
Reunion,REU,1982,20.509,
Reunion,REU,1983,20.888,
Reunion,REU,1984,21.327,
Reunion,REU,1985,21.81,
Reunion,REU,1986,22.344,
Reunion,REU,1987,22.908,
Reunion,REU,1988,23.473,
Reunion,REU,1989,24.043,
Reunion,REU,1990,24.726,
Reunion,REU,1991,25.247,
Reunion,REU,1992,25.486,
Reunion,REU,1993,25.728,
Reunion,REU,1994,25.975,
Reunion,REU,1995,26.223,
Reunion,REU,1996,26.471,
Reunion,REU,1997,26.675,
Reunion,REU,1998,26.806,
Reunion,REU,1999,26.844,
Reunion,REU,2000,26.929,
Reunion,REU,2001,27.122,
Reunion,REU,2002,27.367,
Reunion,REU,2003,27.646,
Reunion,REU,2004,28.048,
Reunion,REU,2005,28.546,
Reunion,REU,2006,28.891,
Reunion,REU,2007,29.102,
Reunion,REU,2008,29.408,
Reunion,REU,2009,29.768,
Reunion,REU,2010,30.142,
Reunion,REU,2011,30.72,
Reunion,REU,2012,31.476,
Reunion,REU,2013,32.091,
Reunion,REU,2014,32.51,
Reunion,REU,2015,32.934,
Reunion,REU,2016,33.553,
Reunion,REU,2017,34.519,
Reunion,REU,2018,35.437,
Reunion,REU,2019,35.934,
Reunion,REU,2020,36.259,
Reunion,REU,2021,36.653,
Reunion,REU,2022,37.065,
Reunion,REU,2023,37.43,
Reunion,REU,2024,,37.773
Reunion,REU,2025,,38.103
Reunion,REU,2026,,38.412
Reunion,REU,2027,,38.704
Reunion,REU,2028,,38.988
Reunion,REU,2029,,39.281
Reunion,REU,2030,,39.563
Reunion,REU,2031,,39.815
Reunion,REU,2032,,40.027
Reunion,REU,2033,,40.207
Reunion,REU,2034,,40.356
Reunion,REU,2035,,40.448
Reunion,REU,2036,,40.443
Reunion,REU,2037,,40.378
Reunion,REU,2038,,40.325
Reunion,REU,2039,,40.265
Reunion,REU,2040,,40.19
Reunion,REU,2041,,40.155
Reunion,REU,2042,,40.176
Reunion,REU,2043,,40.237
Reunion,REU,2044,,40.323
Reunion,REU,2045,,40.456
Reunion,REU,2046,,40.639
Reunion,REU,2047,,40.849
Reunion,REU,2048,,41.063
Reunion,REU,2049,,41.288
Reunion,REU,2050,,41.527
Reunion,REU,2051,,41.771
Reunion,REU,2052,,42.001
Reunion,REU,2053,,42.217
Reunion,REU,2054,,42.419
Reunion,REU,2055,,42.617
Reunion,REU,2056,,42.814
Reunion,REU,2057,,43.003
Reunion,REU,2058,,43.185
Reunion,REU,2059,,43.366
Reunion,REU,2060,,43.533
Reunion,REU,2061,,43.682
Reunion,REU,2062,,43.813
Reunion,REU,2063,,43.929
Reunion,REU,2064,,44.043
Reunion,REU,2065,,44.153
Reunion,REU,2066,,44.263
Reunion,REU,2067,,44.371
Reunion,REU,2068,,44.484
Reunion,REU,2069,,44.605
Reunion,REU,2070,,44.731
Reunion,REU,2071,,44.847
Reunion,REU,2072,,44.951
Reunion,REU,2073,,45.049
Reunion,REU,2074,,45.144
Reunion,REU,2075,,45.234
Reunion,REU,2076,,45.326
Reunion,REU,2077,,45.421
Reunion,REU,2078,,45.521
Reunion,REU,2079,,45.633
Reunion,REU,2080,,45.758
Reunion,REU,2081,,45.891
Reunion,REU,2082,,46.035
Reunion,REU,2083,,46.189
Reunion,REU,2084,,46.357
Reunion,REU,2085,,46.538
Reunion,REU,2086,,46.731
Reunion,REU,2087,,46.933
Reunion,REU,2088,,47.141
Reunion,REU,2089,,47.357
Reunion,REU,2090,,47.578
Reunion,REU,2091,,47.8
Reunion,REU,2092,,48.023
Reunion,REU,2093,,48.248
Reunion,REU,2094,,48.47
Reunion,REU,2095,,48.684
Reunion,REU,2096,,48.889
Reunion,REU,2097,,49.085
Reunion,REU,2098,,49.273
Reunion,REU,2099,,49.449
Reunion,REU,2100,,49.612
Romania,ROU,1950,25.26,
Romania,ROU,1951,25.4,
Romania,ROU,1952,25.56,
Romania,ROU,1953,25.741,
Romania,ROU,1954,25.934,
Romania,ROU,1955,26.132,
Romania,ROU,1956,26.331,
Romania,ROU,1957,26.568,
Romania,ROU,1958,26.852,
Romania,ROU,1959,27.167,
Romania,ROU,1960,27.509,
Romania,ROU,1961,27.882,
Romania,ROU,1962,28.29,
Romania,ROU,1963,28.717,
Romania,ROU,1964,29.155,
Romania,ROU,1965,29.602,
Romania,ROU,1966,30.034,
Romania,ROU,1967,30.254,
Romania,ROU,1968,30.292,
Romania,ROU,1969,30.348,
Romania,ROU,1970,30.42,
Romania,ROU,1971,30.511,
Romania,ROU,1972,30.606,
Romania,ROU,1973,30.68,
Romania,ROU,1974,30.71,
Romania,ROU,1975,30.721,
Romania,ROU,1976,30.764,
Romania,ROU,1977,30.697,
Romania,ROU,1978,30.578,
Romania,ROU,1979,30.527,
Romania,ROU,1980,30.555,
Romania,ROU,1981,30.692,
Romania,ROU,1982,30.907,
Romania,ROU,1983,31.16,
Romania,ROU,1984,31.382,
Romania,ROU,1985,31.531,
Romania,ROU,1986,31.641,
Romania,ROU,1987,31.738,
Romania,ROU,1988,31.861,
Romania,ROU,1989,31.99,
Romania,ROU,1990,32.125,
Romania,ROU,1991,32.275,
Romania,ROU,1992,32.459,
Romania,ROU,1993,32.686,
Romania,ROU,1994,32.899,
Romania,ROU,1995,33.087,
Romania,ROU,1996,33.235,
Romania,ROU,1997,33.356,
Romania,ROU,1998,33.461,
Romania,ROU,1999,33.553,
Romania,ROU,2000,33.623,
Romania,ROU,2001,33.775,
Romania,ROU,2002,34.175,
Romania,ROU,2003,34.689,
Romania,ROU,2004,35.26,
Romania,ROU,2005,35.809,
Romania,ROU,2006,36.351,
Romania,ROU,2007,36.882,
Romania,ROU,2008,37.389,
Romania,ROU,2009,37.876,
Romania,ROU,2010,38.337,
Romania,ROU,2011,38.779,
Romania,ROU,2012,39.182,
Romania,ROU,2013,39.547,
Romania,ROU,2014,39.906,
Romania,ROU,2015,40.268,
Romania,ROU,2016,40.619,
Romania,ROU,2017,40.959,
Romania,ROU,2018,41.292,
Romania,ROU,2019,41.628,
Romania,ROU,2020,41.959,
Romania,ROU,2021,42.217,
Romania,ROU,2022,42.391,
Romania,ROU,2023,42.621,
Romania,ROU,2024,,42.92
Romania,ROU,2025,,43.204
Romania,ROU,2026,,43.454
Romania,ROU,2027,,43.627
Romania,ROU,2028,,43.732
Romania,ROU,2029,,43.876
Romania,ROU,2030,,44.107
Romania,ROU,2031,,44.357
Romania,ROU,2032,,44.626
Romania,ROU,2033,,44.91
Romania,ROU,2034,,45.205
Romania,ROU,2035,,45.492
Romania,ROU,2036,,45.757
Romania,ROU,2037,,45.976
Romania,ROU,2038,,46.113
Romania,ROU,2039,,46.182
Romania,ROU,2040,,46.22
Romania,ROU,2041,,46.239
Romania,ROU,2042,,46.242
Romania,ROU,2043,,46.222
Romania,ROU,2044,,46.201
Romania,ROU,2045,,46.198
Romania,ROU,2046,,46.205
Romania,ROU,2047,,46.215
Romania,ROU,2048,,46.21
Romania,ROU,2049,,46.174
Romania,ROU,2050,,46.165
Romania,ROU,2051,,46.209
Romania,ROU,2052,,46.29
Romania,ROU,2053,,46.387
Romania,ROU,2054,,46.485
Romania,ROU,2055,,46.591
Romania,ROU,2056,,46.716
Romania,ROU,2057,,46.849
Romania,ROU,2058,,46.967
Romania,ROU,2059,,47.043
Romania,ROU,2060,,47.095
Romania,ROU,2061,,47.143
Romania,ROU,2062,,47.19
Romania,ROU,2063,,47.249
Romania,ROU,2064,,47.329
Romania,ROU,2065,,47.435
Romania,ROU,2066,,47.55
Romania,ROU,2067,,47.655
Romania,ROU,2068,,47.737
Romania,ROU,2069,,47.792
Romania,ROU,2070,,47.829
Romania,ROU,2071,,47.861
Romania,ROU,2072,,47.89
Romania,ROU,2073,,47.914
Romania,ROU,2074,,47.935
Romania,ROU,2075,,47.957
Romania,ROU,2076,,47.98
Romania,ROU,2077,,48.005
Romania,ROU,2078,,48.033
Romania,ROU,2079,,48.065
Romania,ROU,2080,,48.104
Romania,ROU,2081,,48.152
Romania,ROU,2082,,48.206
Romania,ROU,2083,,48.268
Romania,ROU,2084,,48.341
Romania,ROU,2085,,48.423
Romania,ROU,2086,,48.518
Romania,ROU,2087,,48.622
Romania,ROU,2088,,48.734
Romania,ROU,2089,,48.855
Romania,ROU,2090,,48.984
Romania,ROU,2091,,49.117
Romania,ROU,2092,,49.251
Romania,ROU,2093,,49.388
Romania,ROU,2094,,49.524
Romania,ROU,2095,,49.657
Romania,ROU,2096,,49.788
Romania,ROU,2097,,49.916
Romania,ROU,2098,,50.04
Romania,ROU,2099,,50.159
Romania,ROU,2100,,50.274
Russia,RUS,1950,23.041,
Russia,RUS,1951,23.406,
Russia,RUS,1952,23.792,
Russia,RUS,1953,24.198,
Russia,RUS,1954,24.59,
Russia,RUS,1955,24.965,
Russia,RUS,1956,25.316,
Russia,RUS,1957,25.632,
Russia,RUS,1958,25.903,
Russia,RUS,1959,26.127,
Russia,RUS,1960,26.292,
Russia,RUS,1961,26.36,
Russia,RUS,1962,26.464,
Russia,RUS,1963,26.684,
Russia,RUS,1964,27.014,
Russia,RUS,1965,27.423,
Russia,RUS,1966,27.869,
Russia,RUS,1967,28.342,
Russia,RUS,1968,28.817,
Russia,RUS,1969,29.278,
Russia,RUS,1970,29.709,
Russia,RUS,1971,30.118,
Russia,RUS,1972,30.465,
Russia,RUS,1973,30.692,
Russia,RUS,1974,30.585,
Russia,RUS,1975,29.852,
Russia,RUS,1976,29.467,
Russia,RUS,1977,29.529,
Russia,RUS,1978,29.705,
Russia,RUS,1979,29.882,
Russia,RUS,1980,30.105,
Russia,RUS,1981,30.322,
Russia,RUS,1982,30.486,
Russia,RUS,1983,30.626,
Russia,RUS,1984,30.773,
Russia,RUS,1985,30.93,
Russia,RUS,1986,31.11,
Russia,RUS,1987,31.315,
Russia,RUS,1988,31.531,
Russia,RUS,1989,31.817,
Russia,RUS,1990,32.169,
Russia,RUS,1991,32.527,
Russia,RUS,1992,32.943,
Russia,RUS,1993,33.365,
Russia,RUS,1994,33.687,
Russia,RUS,1995,33.995,
Russia,RUS,1996,34.348,
Russia,RUS,1997,34.719,
Russia,RUS,1998,35.087,
Russia,RUS,1999,35.431,
Russia,RUS,2000,35.731,
Russia,RUS,2001,35.981,
Russia,RUS,2002,36.111,
Russia,RUS,2003,36.184,
Russia,RUS,2004,36.306,
Russia,RUS,2005,36.411,
Russia,RUS,2006,36.507,
Russia,RUS,2007,36.614,
Russia,RUS,2008,36.73,
Russia,RUS,2009,36.846,
Russia,RUS,2010,36.964,
Russia,RUS,2011,37.1,
Russia,RUS,2012,37.23,
Russia,RUS,2013,37.376,
Russia,RUS,2014,37.543,
Russia,RUS,2015,37.685,
Russia,RUS,2016,37.797,
Russia,RUS,2017,37.954,
Russia,RUS,2018,38.169,
Russia,RUS,2019,38.441,
Russia,RUS,2020,38.692,
Russia,RUS,2021,38.856,
Russia,RUS,2022,39.071,
Russia,RUS,2023,39.454,
Russia,RUS,2024,,39.871
Russia,RUS,2025,,40.297
Russia,RUS,2026,,40.695
Russia,RUS,2027,,41.06
Russia,RUS,2028,,41.436
Russia,RUS,2029,,41.816
Russia,RUS,2030,,42.199
Russia,RUS,2031,,42.573
Russia,RUS,2032,,42.93
Russia,RUS,2033,,43.256
Russia,RUS,2034,,43.56
Russia,RUS,2035,,43.831
Russia,RUS,2036,,44.046
Russia,RUS,2037,,44.168
Russia,RUS,2038,,44.169
Russia,RUS,2039,,44.058
Russia,RUS,2040,,43.88
Russia,RUS,2041,,43.605
Russia,RUS,2042,,43.249
Russia,RUS,2043,,42.873
Russia,RUS,2044,,42.519
Russia,RUS,2045,,42.218
Russia,RUS,2046,,42.009
Russia,RUS,2047,,41.867
Russia,RUS,2048,,41.759
Russia,RUS,2049,,41.683
Russia,RUS,2050,,41.676
Russia,RUS,2051,,41.736
Russia,RUS,2052,,41.824
Russia,RUS,2053,,41.924
Russia,RUS,2054,,42.059
Russia,RUS,2055,,42.247
Russia,RUS,2056,,42.461
Russia,RUS,2057,,42.687
Russia,RUS,2058,,42.922
Russia,RUS,2059,,43.167
Russia,RUS,2060,,43.411
Russia,RUS,2061,,43.633
Russia,RUS,2062,,43.816
Russia,RUS,2063,,43.951
Russia,RUS,2064,,44.046
Russia,RUS,2065,,44.102
Russia,RUS,2066,,44.136
Russia,RUS,2067,,44.13
Russia,RUS,2068,,44.079
Russia,RUS,2069,,44.006
Russia,RUS,2070,,43.918
Russia,RUS,2071,,43.818
Russia,RUS,2072,,43.705
Russia,RUS,2073,,43.58
Russia,RUS,2074,,43.453
Russia,RUS,2075,,43.329
Russia,RUS,2076,,43.212
Russia,RUS,2077,,43.112
Russia,RUS,2078,,43.033
Russia,RUS,2079,,42.976
Russia,RUS,2080,,42.941
Russia,RUS,2081,,42.929
Russia,RUS,2082,,42.944
Russia,RUS,2083,,42.985
Russia,RUS,2084,,43.051
Russia,RUS,2085,,43.141
Russia,RUS,2086,,43.251
Russia,RUS,2087,,43.376
Russia,RUS,2088,,43.514
Russia,RUS,2089,,43.664
Russia,RUS,2090,,43.821
Russia,RUS,2091,,43.98
Russia,RUS,2092,,44.14
Russia,RUS,2093,,44.295
Russia,RUS,2094,,44.439
Russia,RUS,2095,,44.572
Russia,RUS,2096,,44.692
Russia,RUS,2097,,44.796
Russia,RUS,2098,,44.881
Russia,RUS,2099,,44.948
Russia,RUS,2100,,44.995
Rwanda,RWA,1950,17.172,
Rwanda,RWA,1951,17.064,
Rwanda,RWA,1952,16.916,
Rwanda,RWA,1953,16.708,
Rwanda,RWA,1954,16.448,
Rwanda,RWA,1955,16.145,
Rwanda,RWA,1956,15.804,
Rwanda,RWA,1957,15.442,
Rwanda,RWA,1958,15.079,
Rwanda,RWA,1959,14.729,
Rwanda,RWA,1960,14.408,
Rwanda,RWA,1961,14.127,
Rwanda,RWA,1962,13.9,
Rwanda,RWA,1963,13.72,
Rwanda,RWA,1964,13.666,
Rwanda,RWA,1965,13.754,
Rwanda,RWA,1966,13.913,
Rwanda,RWA,1967,14.105,
Rwanda,RWA,1968,14.308,
Rwanda,RWA,1969,14.502,
Rwanda,RWA,1970,14.68,
Rwanda,RWA,1971,14.838,
Rwanda,RWA,1972,14.979,
Rwanda,RWA,1973,15.113,
Rwanda,RWA,1974,15.236,
Rwanda,RWA,1975,15.348,
Rwanda,RWA,1976,15.439,
Rwanda,RWA,1977,15.5,
Rwanda,RWA,1978,15.523,
Rwanda,RWA,1979,15.503,
Rwanda,RWA,1980,15.437,
Rwanda,RWA,1981,15.329,
Rwanda,RWA,1982,15.192,
Rwanda,RWA,1983,15.042,
Rwanda,RWA,1984,14.896,
Rwanda,RWA,1985,14.764,
Rwanda,RWA,1986,14.655,
Rwanda,RWA,1987,14.57,
Rwanda,RWA,1988,14.514,
Rwanda,RWA,1989,14.49,
Rwanda,RWA,1990,14.452,
Rwanda,RWA,1991,14.457,
Rwanda,RWA,1992,14.543,
Rwanda,RWA,1993,14.649,
Rwanda,RWA,1994,13.961,
Rwanda,RWA,1995,13.196,
Rwanda,RWA,1996,13.525,
Rwanda,RWA,1997,13.838,
Rwanda,RWA,1998,14.25,
Rwanda,RWA,1999,14.739,
Rwanda,RWA,2000,15.221,
Rwanda,RWA,2001,15.674,
Rwanda,RWA,2002,16.052,
Rwanda,RWA,2003,16.34,
Rwanda,RWA,2004,16.579,
Rwanda,RWA,2005,16.796,
Rwanda,RWA,2006,16.984,
Rwanda,RWA,2007,17.14,
Rwanda,RWA,2008,17.267,
Rwanda,RWA,2009,17.378,
Rwanda,RWA,2010,17.486,
Rwanda,RWA,2011,17.606,
Rwanda,RWA,2012,17.753,
Rwanda,RWA,2013,17.925,
Rwanda,RWA,2014,18.099,
Rwanda,RWA,2015,18.254,
Rwanda,RWA,2016,18.388,
Rwanda,RWA,2017,18.506,
Rwanda,RWA,2018,18.621,
Rwanda,RWA,2019,18.742,
Rwanda,RWA,2020,18.877,
Rwanda,RWA,2021,19.033,
Rwanda,RWA,2022,19.22,
Rwanda,RWA,2023,19.44,
Rwanda,RWA,2024,,19.683
Rwanda,RWA,2025,,19.949
Rwanda,RWA,2026,,20.223
Rwanda,RWA,2027,,20.497
Rwanda,RWA,2028,,20.762
Rwanda,RWA,2029,,21.009
Rwanda,RWA,2030,,21.243
Rwanda,RWA,2031,,21.468
Rwanda,RWA,2032,,21.67
Rwanda,RWA,2033,,21.866
Rwanda,RWA,2034,,22.071
Rwanda,RWA,2035,,22.284
Rwanda,RWA,2036,,22.496
Rwanda,RWA,2037,,22.709
Rwanda,RWA,2038,,22.934
Rwanda,RWA,2039,,23.168
Rwanda,RWA,2040,,23.411
Rwanda,RWA,2041,,23.654
Rwanda,RWA,2042,,23.893
Rwanda,RWA,2043,,24.135
Rwanda,RWA,2044,,24.373
